name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Dabella Bolos | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/dabella-bolos-jardim-oriente/388f10d7-68dd-48e7-8cd1-35e923194abb,12987059394,,RUA TUPI 140,JARDIM ORIENTE,12236121,4.8,,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/dabella_bolosedoces/,https://www.instagram.com/dabella_bolosedoces/,56284447174,1.362,"Dabella Bolos é uma confeitaria localizada em São José dos Campos, especializada em doces e bolos. A operação inclui uma ampla variedade de produtos como tortas, brigadeiros, bolos, biscoitos e cookies. A confeitaria participa de feiras e exposições, destacando-se por ser a única na região a operar por mais de 12 horas diárias no iFood. Os destaques no Instagram mostram a diversidade do cardápio e a produção dos doces.",Entre em contato mencionando a disponibilidade para encomendas pelo telefone fornecido no post mais recente.
Flores &amp; Cestaria | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/flores--cestaria-cidade-morumbi/5cad9845-3fe9-4700-a733-526a0bb372c7,12982936355,,Rua Odete García 372,Cidade Morumbi,12236430,5,,,"""CHEAP""",Sao Jose Dos Campos,https://www.instagram.com/floresecestaria_sjc/,https://www.instagram.com/floresecestaria_sjc/,55949114325,695,"Flores & Cestaria é um estabelecimento em São José dos Campos especializado na criação de cestas e buquês temáticos para diversas ocasiões, como Dia das Mães, Namorados, Páscoa e Natal. Oferece também opções de café da manhã, tábuas de frios, petiscos e festas na caixa. Seus produtos incluem orquídeas, buquês de bombons e arranjos florais personalizados.",Gancho: elogie a criatividade do arranjo floral com balão e chocolates do último post.
Docella- Doces Gourmet | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/docella--doces-gourmet-bosque-dos-eucaliptos/ada2bf51-82a4-4399-9b3c-035bcd465753,1282174860,61838134000170,Rua Orlando Marciano Leite 62,Bosque dos Eucaliptos,12233080,5,vork.ofc25@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/docellasjc/,https://www.instagram.com/docellasjc/,76401814573,237,"Docella é uma confeitaria especializada em doces gourmet localizada em São José dos Campos, no bairro Bosque dos Eucaliptos. A operação inclui produção própria, encomendas e delivery, com foco em itens de Páscoa e um cardápio variado de doces e bolos. Os destaques no Instagram mostram o cardápio, produção, feedback de clientes e opções de delivery.",Gancho: destaque o visual atraente do brownie com recheio e confeitos coloridos.
Real Carnes | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/real-carnes-jardim-america/34c1961d-cd9d-4cac-87d9-29056d4df8b2,1281114657,05507156000187,"Av. Guadalupe, 645 646",Jardim America,12235010,4.9,mira.contabilidade@terra.com.br,"""Carnes""","""$$$""",Sao Jose Dos Campos,https://www.instagram.com/realcarnes_/,https://www.instagram.com/realcarnes_/,38680957538,881,"Real Carnes é uma operação de carnes localizada em São José dos Campos, especializada em cortes especiais. Oferece entrega residencial de carnes, destacando-se pela qualidade dos produtos e pelo atendimento ao cliente.",Mencione a experiência de entrega residencial de carnes destacada no último post.
Bolo da Vovó Av. Cidade Jardim  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolo-da-vovo-av-cidade-jardim-bosque-dos-eucaliptos/de5d8033-ea3e-4073-95bb-a03b62436445,1292182216,53714137000174,Avenida Cidade Jardim 4678,Bosque dos Eucaliptos,12233002,4.8,cristhianmesquita19@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/bolodavovosjc/,https://www.instagram.com/bolodavovosjc/,17774372628,,"É uma confeitaria especializada em doces e bolos localizada no bairro Bosque dos Eucaliptos, em São José dos Campos. A operação inclui a venda de bolos e doces através do iFood, destacando-se na região por suas sobremesas caseiras.",Gancho: destaque a popularidade dos bolos caseiros na região.
MARMITOLÂNDIA  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitolandia-jardim-satelite/f1e3a227-469a-400c-bc84-7d9be96de217,12997022844,61540192000113,Rua lira 1331,Jardim Satélite,12230480,4.8,podmaismarcioparedes@gmail.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/marmitolandia/,https://www.instagram.com/marmitolandia/,1998637562,731,"Marmitolândia é um estabelecimento em São José dos Campos especializado em marmitas vegetarianas e sem lactose, com presença no iFood. Os destaques do Instagram enfatizam suas opções de cardápio vegetariano e zero lactose.",Gancho: elogie a criatividade das 'BANANAS Fantasmagóricas'.
Pam Torteria - Sobremesas &amp; Tortas Doces | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pam-torteria---sobremesas--tortas-doces-bosque-dos-eucaliptos/fb3d00c7-20ad-4686-9f62-a29003c33f95,1296038913,60243535000115,Avenida Andrômeda 3600,Bosque dos Eucaliptos,12233001,4.8,pamela.rafaela@outlook.com.br,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/pamtorteria/,https://www.instagram.com/pamtorteria/,58037479879,4.020,"Pam Torteria é uma loja especializada em sobremesas e tortas doces, localizada em São José dos Campos, dentro do Restaurante Fragata. A operação inclui uma loja física e presença no iFood, destacando-se em doces e bolos. Os destaques no Instagram mostram eventos, bastidores, cardápio e pedidos, além de informações sobre a localização e inauguração.",Gancho: elogie a apresentação das tortas no último post.
Amor de Açaí - Melhor Preço de SJC | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/amor-de-acai---melhor-preco-de-sjc-jardim-america/b0ba32d8-519c-4ba7-8cfe-f9ccef4799de,12981171989,63771894000133,Rua Iraci Gonçalves Ferreira 50,Jardim América,12235181,4.9,,"""Açaí""","""$""",Sao Jose Dos Campos,https://www.instagram.com/amoremacai.oficial/,https://www.instagram.com/amoremacai.oficial/,63966638278,5.650,"Amor de Açaí é um estabelecimento localizado em São José dos Campos, especializado em açaí, oferecendo o melhor preço na região do Jardim América. A operação inclui um serviço de delivery, como destacado em suas redes sociais, e o engajamento com clientes é evidenciado através de um destaque dedicado a eles.",Gancho: elogie a frequência de vídeos no Instagram.
Delícias da Nanda Doces e Salgado  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/delicias-da-nanda-doces-e-salgado-bosque-dos-eucaliptos/0cf544e3-53df-4391-aa90-0853a9ffe89e,1297415826,24531802000196,Avenida Andrômeda 3569,Bosque dos Eucaliptos,12233000,5,fernanda@ruahprodutosestetica.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/deliciasdananda0fc/,https://www.instagram.com/deliciasdananda0fc/,476664302,,"Delícias da Nanda Doces e Salgado é um estabelecimento em São José dos Campos especializado em doces e salgados. A operação inclui a oferta de kits festa, salgados congelados, tortas decoradas e doces finos. Os destaques no perfil mostram parcerias, feedbacks de clientes, e um cardápio variado. A produção é local e há um foco em personalização para eventos.",Elogie a apresentação elegante dos salgadinhos no último post.
Rainha da Parmegiana | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rainha-da-parmegiana-bosque-dos-eucaliptos/9a5e9af2-00fc-43e3-bec2-4460272278ba,12981401374,34412960000180,Rua São João del Rei 20,Bosque dos Eucaliptos,12233190,5,cidagodoysjc@icloud.com,"""Marmita""","""$$""",Sao Jose Dos Campos,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"Rainha da Parmegiana é um restaurante especializado em marmitas localizado no bairro Bosque dos Eucaliptos, em São José dos Campos. A operação inclui a entrega de refeições por meio do iFood, destacando-se por oferecer pratos de parmegiana.",Gancho: destaque a popularidade das marmitas de parmegiana na região.
Bico Doce Bolos Caseiros | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bico-doce-bolos-caseiros-conjunto-residencial-trinta-e-um-de-marco/f99f0d43-a2db-4e5d-9758-ec4d7421a381,1281115267,19547780000112,Rua Bento Barbosa de Queiroz 105,Conjunto Residencial Trinta e Um de Março,12237760,4.6,missdrix@hotmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/bicodocebolos/,https://www.instagram.com/bicodocebolos/,68731223090,144,"Bico Doce Bolos Caseiros é um estabelecimento especializado em doces e bolos localizado em São José dos Campos. A operação inclui parcerias locais, como a com o Cido Ka’s Bar, onde seus produtos são oferecidos.",Gancho: elogie a parceria com o Cido Ka’s Bar mencionada no último post.
Tá Chovendo potato | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ta-chovendo-potato-jardim-das-industrias/7e8efcdb-179a-4868-bf35-de28d58afd30,1299650765,62620056000104,Rua Dracena 55,Jardim das Indústrias,12240290,4.9,marcos.kappersbb@gmail.com,"""Cozinha Rápida""","""$""",Sao Jose Dos Campos,,,,,,
Casa de Assados do Alemão | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/casa-de-assados-do-alemao-jardim-imperial/e61e95f5-5881-4e93-aaa8-ed4b65047f6e,1291441985,61596993000109,Avenida Dom Pedro I 53,Jardim Imperial,12234010,3.9,camila921.cr@gmail.com,"""Comida Variada""","""$""",Sao Jose Dos Campos,https://www.instagram.com/assadosdosalemao/,https://www.instagram.com/assadosdosalemao/,17774372628,,"Casa de Assados do Alemão é um restaurante em São José dos Campos especializado em comida variada, localizado no bairro Jardim Imperial. A operação inclui a oferta de pratos diversos, atendendo a uma ampla gama de preferências culinárias.",Aborde mencionando a localização estratégica no Jardim Imperial.
Divino Churros | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/divino-churros-parque-nova-esperanca/e03a3413-8972-4d96-8b2e-66bcaafaa087,1282584784,51303206000121,Rua José Castrioto 126,Parque Nova Esperanca,12226160,5,estrelacris36@gmail.com,"""Crepe""","""$""",Sao Jose Dos Campos,https://www.instagram.com/divinochurros_sp/,https://www.instagram.com/divinochurros_sp/,53676688619,699,"Divino Churros é um food truck especializado em churros gourmet, localizado em São José dos Campos, no bairro Parque Nova Esperança. A operação inclui a participação em eventos com um carrinho gourmet, oferecendo uma experiência diferenciada para os clientes.",Gancho: pergunte sobre a experiência de levar o carrinho gourmet para eventos.
Roça &amp; Mar | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/roca--mar-jardim-pararangaba/0b1cc0a2-b43f-474d-9646-c55a5cd0e42c,1288484362,61702530000176,Rua Rio Una 98,Jardim Pararangaba,12224720,0,trindadececilia90@gmail.com,"""Baiana""","""$""",Sao Jose Dos Campos,,,,,,
Boutique dos Vinhos | JACAREI | iFood,https://www.ifood.com.br/delivery/jacarei-sp/boutique-dos-vinhos-res-parque-dos-sinos/201608b3-e0a6-44e0-99ef-0226d4e94c6d,12982110599,17982247000153,R. José Moreira dos Santos 57,Res. Parque dos Sinos,12328504,5,bolli-servicos@uol.com.br,"""Mercado""","""$""",Jacarei,https://www.instagram.com/bvinho/,https://www.instagram.com/bvinho/,1555143275,3.027,"Boutique dos Vinhos é um estabelecimento que organiza eventos exclusivos de degustação de vinhos, como o Grand Wine Tasting e experiências sensoriais como Ceviche & Vinhos. Localizado em Santana, SP, oferece uma variedade de rótulos para degustação e harmonizações guiadas.",Mencione o interesse no Grand Wine Tasting e a oportunidade de cashback.
pop di love  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pop-di-love-bosque-dos-eucaliptos/212abe4f-ad78-4142-bd00-ce5a5d39b783,1291976103,45175053000181,R. Espinosa 221,Bosque dos Eucaliptos,12233300,0,mc202785@gmail.com,"""Xis""","""$""",Sao Jose Dos Campos,https://www.instagram.com/explore/,https://www.instagram.com/explore/,17774372628,,"É um restaurante especializado em Xis localizado em São José dos Campos, no bairro Bosque dos Eucaliptos. A operação inclui a presença na plataforma iFood, destacando-se por seu foco em conteúdo de vídeo nas redes sociais.",Elogie a consistência e a criatividade dos vídeos postados.
Popular Pet  - Alto da Ponte | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/popular-pet----alto-da-ponte-jardim-bela-vista/2ac1f5f1-422d-4a0f-82ca-752e3cf642b5,12988424066,,AV RUI BARBOSA 3665,Jardim Bela Vista,12209000,5,,,"""CHEAPEST""",Sao Jose Dos Campos,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"É um estabelecimento localizado no bairro Jardim Bela Vista, em São José dos Campos, que opera através do iFood.",Inicie a conversa destacando a presença no iFood e a localização estratégica em São José dos Campos.
"Cesta de café da manhã, Flores e Presentes - Mimara Ateliê | JACAREI | iFood",https://www.ifood.com.br/delivery/jacarei-sp/cesta-de-cafe-da-manha-flores-e-presentes---mimara-atelie-jardim-santanna-do-pedregulho/3f5fdd8d-a6ab-417e-8ce7-c883b8b4ba34,12978124225,,Rua Valdemar Rodrigues de Almeida 78,Jardim Sant'Anna do Pedregulho,12311277,5,,,"""CHEAPEST""",Jacarei,https://www.instagram.com/mimara.atelie/,https://www.instagram.com/mimara.atelie/,1987572516,6.515,"Mimara Ateliê é um negócio especializado em cestas de café da manhã, flores e presentes, localizado em Jacareí. A operação inclui a criação de convites e produtos personalizados para diferentes ocasiões, como aniversários, eventos religiosos e infantis. Os destaques no Instagram mostram uma variedade de produtos, incluindo tubolatas e itens relacionados à maternidade.",Gancho: destaque a criatividade e o charme das cestas de presentes personalizadas.
Drogaria Farma B | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/drogaria-farma-b-jardim-motorama/40b73ff4-8315-4d11-955a-74e6e066a0e1,12982990946,,Av. das Rosas 619,Jardim Motorama,12224000,5,,,"""CHEAPEST""",Sao Jose Dos Campos,https://www.instagram.com/drogariafarmab/,https://www.instagram.com/drogariafarmab/,47852824879,355,"A Drogaria FarmaB é uma farmácia localizada em São José dos Campos, no bairro Jardim Motorama. Oferece uma variedade de produtos, incluindo fraldas, hidratantes labiais e protetores solares. Realiza promoções como Black Friday e oferece entregas sem taxa na zona leste para pedidos acima de R$ 20,00.",Gancho: destaque a promoção de protetores solares SUNLESS.
Adega Santana | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/adega-santana-buquirinha-ii/41d0599c-7940-480d-b607-8fe9149e11d8,12996554022,,Rua Tereza Machado Lima 560,Buquirinha II,12214599,0,,"""Bebidas""","""$""",Sao Jose Dos Campos,https://www.instagram.com/adegasantana01/,https://www.instagram.com/adegasantana01/,17208853708,2.232,"Adega Santana é um estabelecimento especializado em bebidas localizado em São José dos Campos. Oferece uma variedade de produtos, incluindo gin, energy drinks e bebidas alcoólicas de marcas como Mansão Maromba. A operação inclui a venda de cigarros e produtos saborizados, com destaque para a diversidade de sabores e marcas disponíveis.",Gancho: destaque a variedade de bebidas e sabores disponíveis na loja.
Swift Express | Scj Monte Castelo | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/swift-express--scj-monte-castelo-monte-castelo/539f681f-a3ee-4c15-81a8-d4f1d0c28d6e,12910140856,,Av Juscelino Kubitschiek 5525,Monte Castelo,12215380,5,,,"""CHEAPEST""",Sao Jose Dos Campos,https://www.instagram.com/swift_express_biskra/,https://www.instagram.com/swift_express_biskra/,58575898820,759,"Swift Express é um estabelecimento localizado no bairro Monte Castelo, em São José dos Campos, que atua na plataforma iFood.",Gancho: comente sobre o vídeo mais recente postado.
Adega dos Amigos | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/adega-dos-amigos-campos-de-sao-jose/58359d0d-34e6-4695-894c-0f9e8458ce9d,12996174751,32963075000164,Rua Virgílio Fernandes de Oliveira 220,Campos de São José,12226690,5,cynthiascosta@outlook.com,"""Mercado""","""$$$$""",Sao Jose Dos Campos,https://www.instagram.com/adegadosamigossjc/,https://www.instagram.com/adegadosamigossjc/,12310882282,,"Adega dos Amigos é um mercado localizado em São José dos Campos, especializado em atender a região de Campos de São José. A operação está presente no iFood, facilitando o acesso dos clientes aos seus produtos.",Gancho: destaque os vídeos frequentes como uma forma de engajar e atrair clientes.
