name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Temperao Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/temperao-lanches-costeira-do-pirajubae/72db2e2c-f58d-45f2-b41a-ed5e4c179890,48996721811,95876256000173,Avenida Governador Jorge Lacerda 1408,Costeira do Pirajubaé,88047003,4.7,,"""Lanches""","""$$""",Florianópolis,https://www.instagram.com/temperaochoppbar/,https://www.instagram.com/temperaochoppbar/,1967039468,,"O perfil parece ser de um estabelecimento gastronômico em Florianópolis, especializado em lanches, pizzas e drinks. A frequência de posts sugere uma presença ativa nas redes sociais, com foco em vídeos. Os destaques organizam o conteúdo em categorias específicas, indicando uma variedade de ofertas no cardápio.","Considere explorar como os vídeos podem destacar ainda mais a experiência gastronômica única que o Temperao Lanches oferece em Florianópolis, talvez mostrando o preparo dos lanches ou a interação com os clientes."
America Bar e Restaurante | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/america-bar-e-restaurante-tijuca/1f54944d-beb1-439d-8a48-de71ba7da370,21990459803,33111790000131,Rua Haddock Lobo 320,Tijuca,20260141,4.7,,"""Comida Brasileira""","""$""",RJ,,,,,,
Padaria Santa Marta - Conde de Bonfim | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/padaria-santa-marta---conde-de-bonfim-tijuca/896f1041-90cc-4e85-8397-9c93486f19d4,21968791340,33450966000180,R CONDE DE BONFIM 25,TIJUCA,20520050,4.9,,"""Padaria""","""$$""",RJ,,,,,,
Casa do Pastel - Salgados e Doces | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/casa-do-pastel---salgados-e-doces-rio-comprido/a1b90501-dda7-48a2-9eb0-b34a160a9e8a,21965841479,16913809000144,Rua do Bispo 117,Rio Comprido,20261063,4.8,,"""Lanches""","""$""",RJ,,,,,,
Açaí Chanceller | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acai-chanceller-rio-comprido/ccaf860e-51f7-43ab-a22d-b7c806cdb473,21988728213,52747140000121,Rua Barão de Itapagipe 10,Rio Comprido,20261005,4.8,cristinaocp@hotmail.com,"""Açaí""","""$""",RJ,,,,,,
Sushi GO! | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/sushi-go-tijuca/cf4ccdb6-fa34-418a-9e52-dd8855aad2bb,21981105101,51454129000100,Rua Visconde de Jequitinhonha 34,Tijuca,20251040,4.5,sushigotijuca@gmail.com,"""Comida Japonesa""","""$""",RJ,,,,,,
Rio Lapa Lanches | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/rio-lapa-lanches-centro/33ccf473-e786-46eb-b421-f367800552e5,21983996828,60420889000198,Praça João Pessoa 13,Centro,20230140,4.9,riolapalanches@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Cachorrão da Afonso Pena | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/cachorrao-da-afonso-pena-catumbi/5e03d9c4-d2e2-47e6-8b7e-5011a0a8a144,21967361714,03850301000100,Rua Van Erven 134,Catumbi,20211320,4.9,,"""Lanches""","""$$""",RJ,,,,,,
Alegrarte Caldos Centro | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/alegrarte-caldos-centro-rio-comprido/faaeddf0-d530-4b30-83bb-f71f42ceb776,21977500491,17656831000119,Rua Aristides Lobo 102,Rio Comprido,20250450,4.9,maria.alegrarte@gmail.com,"""Sopas &amp; Caldos""","""$$$""",RJ,,,,,,
Açaí do Frontin | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acai-do-frontin-rio-comprido/fd78dd0e-bd04-41fa-bf83-05be7e35230b,21986437980,35025702000104,Travessa Pastor Daniel Ribeiro 20,Rio Comprido,20260020,4.9,fabhylima16@gmail.com,"""Açaí""","""$""",RJ,,,,,,
Cia da Picanha | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/cia-da-picanha-rio-comprido/112d0bb5-10dd-4de5-8a2b-f76d1432a9ba,21966028422,36663993000129,Rua Santa Alexandrina 1180,Rio Comprido,20261233,3.4,portugasburger@gmail.com,"""Comida Brasileira""","""$$$$$""",RJ,,,,,,
Ana S Restaurante | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/ana-s-restaurante-centro/9eed532b-e91b-41c2-b3f1-6de8326b72d4,21998977123,44301912000179,Praça Mahatma Gandhi 2,Centro,20031908,4.4,gelson.rio@hotmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Fino Corte Brasa | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/fino-corte-brasa-rio-comprido/bf67dd6d-4fc0-4010-8453-4d246272c783,21966028422,36663993000129,Rua Santa Alexandrina 1180,Rio Comprido,20261233,3.5,portugasburger@gmail.com,"""Comida Brasileira""","""$$$""",RJ,,,,,,
Cheff dos Sabores - Salgados &amp; Tortas | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/cheff-dos-sabores---salgados--tortas-botafogo/bfea74fe-dcf1-478a-931f-7e9e70b6b573,21990804962,34527233000169,Rua Henrique de Novais 71,Botafogo,22281050,4.8,cheffdossabores@gmail.com,"""Salgados""","""$$$""",RJ,,,,,,
Império Santa Teresa | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/imperio-santa-teresa-santa-teresa/cf2e7ff4-dd2e-4a75-a78a-57f6c0fc009f,21993130640,52709754000119,Travessa Vista Alegre 40,Santa Teresa,20251420,4.8,karendossantossilva@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Salgados da Branquinha | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/salgados-da-branquinha-sao-cristovao/e3624d3c-a045-4d7a-ab5d-c3b660f7e44f,21998422488,44997688000100,Rua Tuiuti 282,São Cristóvão,20920010,4.9,isadora.diniz@outlook.com,"""Salgados""","""$""",RJ,,,,,,
Peixe da Cris - Zona Sul | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/peixe-da-cris---zona-sul-catumbi/9b7be052-ecf7-4914-9cb6-42827b06f9ad,21974517163,55695211000188,Rua dos Coqueiros 149,Catumbi,20251330,4.8,gtv100423@gmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Armazem do Tirriu | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/armazem-do-tirriu-centro/1117d5f2-d7ab-438c-947d-2cffb8f98a98,21967809028,41783727000170,Rua Frei Caneca 185,Centro,20211010,4.4,armazemtirriu@gmail.com,"""Marmita""","""$""",RJ,,,,,,
Veloz Burguer | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/veloz-burguer-centro/6255da60-0984-41cb-88c3-3ef510c29438,21976731662,32908484000168,Rua Frei Caneca 167,Centro,20211010,4.9,vanderleiribeiro1033@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Divino Açai /beneficios Pelo App da Loja | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/divino-acai--beneficios-pelo-app-da-loja-catumbi/ab6029d3-57f1-47fb-aaef-8c36dd7cbcdc,21998735460,29524350000139,Rua do Catumbi 120,Catumbi,20251440,4.9,maurizeneebruno@gmail.com,"""Açaí""","""$""",RJ,,,,,,
La Chapa - Hamburgueria | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/la-chapa---hamburgueria-sao-cristovao/bee57d38-117c-4f7d-96d0-6f0c44c52c6b,21994371617,52581095000188,R. Pindamonhangaba 2,São Cristóvão,20920090,4.8,guilerme.sennaa2@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Delivery de Churrasco-cozinha Brasileira | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/delivery-de-churrasco-cozinha-brasileira-mangueira/c417ff6a-83ad-4a9e-8190-4abe9a071742,21981967531,28739492000150,Rua Visconde de Niterói 354,Mangueira,20943000,4.9,messiasm09@gmail.com,"""Comida Brasileira""","""$$$$""",RJ,,,,,,
La Casa de Hambúrguer | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/la-casa-de-hamburguer-centro/e0ca8c5d-0f62-4525-abd2-837aecacf637,21968470031,39497924000180,Rua da Conceição 118,Centro,20051012,4.8,limaalex200@gmail.com,"""Hambúrguer""","""$""",RJ,,,,,,
Padaria Casa Velha - Centro | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/padaria-casa-velha---centro-centro/e117529b-bf6a-4023-8215-2f67543697ef,21968052467,33033978000109,Rua Rodrigo Silva 7,Centro,20011040,4.7,,"""Padaria""","""$""",RJ,,,,,,
Coura&#x27;s Parma - Parmegiana Especial | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/couras-parma---parmegiana-especial-centro/1ae46aa0-7ebb-4a70-bcc5-ce00d2c06238,21994475793,51872750000194,Rua do Senado 104,Centro,20231004,4.6,grupocoura6@gmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
"Salgadinhos , Bolo &amp; Miniaturas | RIO DE JANEIRO | iFood",https://www.ifood.com.br/delivery/rio-de-janeiro-rj/salgadinhos--bolo--miniaturas-tijuca/38f36b40-9795-449d-9787-cfb89a88918b,21982180887,42070967000190,Rua do Bispo 117,Tijuca,20261068,4.8,psicopatandre@gmail.com,"""Salgados""","""$""",RJ,,,,,,
Melbourne Bar &amp; Bistrô | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/melbourne-bar--bistro-catete/3c2e5328-4cb5-419a-a9b1-0451dbc73411,21965005988,33187782000179,Rua Correa Dutra 166,Catete,22210050,4.6,,"""Comida Brasileira""","""$""",RJ,,,,,,
Grão de Mostarda - Delivery de Marmitas | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/grao-de-mostarda---delivery-de-marmitas-centro/8b3a6dbf-4da9-40e3-93ae-92e08f784415,21965234696,21129628000161,Rua Leandro Martins 22,Centro,20080070,4.7,luiz.paulu@oi.com.br,"""Comida Brasileira""","""$""",RJ,,,,,,
Bocados Salgadeira - Salgados Finos | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/bocados-salgadeira---salgados-finos-botafogo/ec19836b-5a03-4867-985c-11bfc77cfc40,21990707169,43202533000169,Rua Henrique de Novais 71,Botafogo,22281050,4.7,cheffdossabores@gmail.com,"""Salgados""","""$""",RJ,,,,,,
Pavês &amp; Cia - Doces e Sobremesas. | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/paves--cia---doces-e-sobremesas-centro/0c4f9908-354b-4820-9710-d6dab11170f1,21964225852,44034449000146,AVENIDA PASSOS 48,CENTRO,20051040,4.9,s.monteiro.barbara@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Coura&#x27;s Parma - Parmegiana Artesanal | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/couras-parma---parmegiana-artesanal-centro/8a8c3e12-c129-48cc-9c22-b1d6cec43999,21994475793,60923775000160,Rua do Senado 104,Centro,20231004,4.7,grupocoura@gmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Rei do Pastel | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/rei-do-pastel-catete/a11b6ba8-6bb9-4cda-8b29-cc40e78617de,21988582914,47358028000169,Rua Pedro Américo 759,Catete,22211200,4.7,josefranco2213@gmail.com,"""Pastel""","""$""",RJ,,,,,,
Falkenburg | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/falkenburg-centro/e5ee9b9f-f118-48e9-bbda-ad724a0985d4,21988147635,34230625000161,Rua Carlos Sampaio 319,Centro,20231084,4.9,rainicomercial@gmail.com,"""Hambúrguer""","""$$$""",RJ,,,,,,
Tempero de Familia | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/tempero-de-familia-santa-teresa/51de777c-64bf-409a-8e51-6d218ffbd102,21982894523,37474420000110,R. dos Coqueiros 154,Santa Teresa,20251330,4.3,rafael-vari-ate@hotmail.com,"""Marmita""","""$""",RJ,,,,,,
Padaria Leoneza  | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/padaria-leoneza-centro/7e6c04aa-fda8-47f8-8b67-3537a7f65f75,21981429321,33196627000119,RUA DO RIACHUELO 106,CENTRO,20230014,4.8,,"""Padaria""","""$""",RJ,,,,,,
The Fab Cookie - Zona Sul | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/the-fab-cookie---zona-sul-catete/90df9171-8eb3-429d-8f24-7328c5d69b11,21992859913,46558908000116,Rua Tavares Bastos 21,Catete,22221030,4.9,henrique_cruz_3@hotmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Chamine Lanches | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/chamine-lanches-santa-teresa/94182838-ac40-47d5-a674-945dd620721f,21992396440,40999923000113,Rua Padre Miguelinho 45,Santa Teresa,20240140,4.5,claudiaovalle0115@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Raiz do Açaí - Zona Sul | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/raiz-do-acai---zona-sul-catumbi/be4079ff-a311-4f50-ae2c-2525138f28a9,21995379566,63604073000102,Rua do Catumbi 120,Catumbi,20251440,4.9,,"""Açaí""","""$""",RJ,,,,,,
Espetinho da Chaminé | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/espetinho-da-chamine-santa-teresa/dcf5ee7d-7945-4988-91fd-693346908c93,21985717078,54406030000121,Rua Padre Miguelinho 28,Santa Teresa,20240140,4.8,brunomatos533@gmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Maria Cookie - Brownie e Bolos | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/maria-cookie---brownie-e-bolos-gloria/e9e9c21e-e064-4398-a10a-c4696d35dac7,21999737175,40615535000191,Rua Benjamin Constant 112,Glória,20241150,4.8,pnamaral@outlook.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Hamburgueria - Coura&#x27;s Burger | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/hamburgueria---couras-burger-centro/ebef26c0-d4f5-4a24-a610-7a326264d47b,21994475793,42480354000120,Rua do Senado 104,Centro,20231004,4.6,grupocoura5@gmail.com,"""Lanches""","""$""",RJ,,,,,,
Açaí Sabor Carioca | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acai-sabor-carioca-vila-isabel/0fd3d6d8-af5c-4b3f-9734-8ad32cceba1b,21994254199,23974551000151,Rua Luís Barbosa 29,Vila Isabel,20560010,4.8,tuanysantos.c@gmail.com,"""Açaí""","""$""",RJ,,,,,,
Miguelitos - Refeição Caseira² | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/miguelitos---refeicao-caseira-centro/c2f7b24f-7ac4-4a0d-b8e2-7ac5df3ac817,21972700518,48990971000152,Rua dos Invalidos 15,Centro,20231043,4.9,miguelitomassas2022@gmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Maria Cookie - Zona Sul | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/maria-cookie---zona-sul-gloria/f61b14ce-ea6d-4897-b14b-44f55d345739,21999737175,43726329000147,Rua Benjamin Constant 112,GLÓRIA,20241150,4.9,ana_carol601@hotmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Boteco Buarque-comida Brasileira e Quentinhas Pra Delivery | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/boteco-buarque-comida-brasileira-e-quentinhas-pra-delivery-flamengo/422c12d2-5091-4017-bc0f-a2f75716d57d,21997223070,45952831000100,Rua Buarque de Macedo 69,Flamengo,22220030,4.8,maximillermonte@hotmail.com,"""Comida Brasileira""","""$""",RJ,,,,,,
Delícias e Tentações | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/delicias-e-tentacoes-santo-cristo/f372104b-d97d-4a52-abdd-541daf01532c,21964126429,32961103000104,Rua Nabuco de Freitas 19,Santo Cristo,20220660,4.4,leonelgoncalvess@hotmail.com,"""Comida Variada""","""$$""",RJ,,,,,,
Tapioca da Caty-centrorj | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/tapioca-da-caty-centrorj-centro/49ff7218-6b03-42e1-9319-f06432f284b7,21976960213,97525199000103,AVENIDA GENERAL JUSTO 335,CENTRO,20021130,5,catiane.anjos@hotmail.com,"""Tapioca""","""$$$""",RJ,,,,,,
Di Brownie - Glória | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/di-brownie---gloria-gloria/57145098-54a1-4870-8c5d-c70418d9d502,21999737175,23214431000318,Rua Benjamin Constant 112,Glória,20241150,4.8,dibrownie@hotmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Milka Store | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/milka-store-botafogo/e1441aa6-b6d6-4741-8060-49e739bea1c8,21993947570,51187505000148,Praia de Botafogo 190,Botafogo,22250145,4.8,andressa.asn@hotmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Sopas e Caldos Deliciosos | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/sopas-e-caldos-deliciosos-santa-teresa/632fe761-ff5d-4251-93a8-ba87fb7d9254,21973661700,35838555000191,Rua Monte Alegre 109,Santa Teresa,20240192,4.6,carmelitaalves@live.com,"""Sopas &amp; Caldos""","""$$""",RJ,,,,,,
Doce Vida - Catete Doces&amp;Salgados | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/doce-vida---catete-docessalgados-catete/aae80556-1826-4646-8927-7b2fe3e701a1,21983777312,31387607000108,Rua Pedro Américo 608,Catete,22211200,4.9,th.servicos.cftv@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Zafe Doces ( Brownies e Salgados) | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/zafe-doces--brownies-e-salgados-laranjeiras/c9f7ea35-5017-4f76-a43f-c22ee08ce0bc,21993217228,58822895000120,Rua das Laranjeiras 382,Laranjeiras,22240006,4.9,iza.ferreira1993@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Encanta Açaí | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/encanta-acai-santa-teresa/c8cd40fd-3725-4acb-9be5-f4c0dd46b605,21973022326,60040364000127,Rua Hermenegildo de Barros 76,Santa Teresa,20241040,4.9,encantaacai@gmail.com,"""Açaí""","""$""",RJ,,,,,,
Refeições - Casa Urich | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/refeicoes---casa-urich-centro/d046e90a-c2be-4929-8649-9a194b70da2d,21999751247,27696384000185,Rua São José 50,CENTRO,20010020,5,,"""Comida Brasileira""","""$$$""",RJ,,,,,,
Companhia do Salgado Rj | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/companhia-do-salgado-rj-mangueira/a6413c00-1241-485c-83ee-bf3f350b1c55,21981967531,28739492000150,Rua Visconde de Niterói 354,Mangueira,20943000,4.9,messiasm09@gmail.com,"""Salgados""","""$$$""",RJ,,,,,,
Pasticceria Bolos &amp; Tortas | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/pasticceria-bolos--tortas-vila-isabel/b5d38338-0bf2-4630-87aa-85ca72aa6e3b,21997108631,26157573000117,Rua Heber de Boscoli 91,Vila Isabel,20551110,4.9,nilsele_castro@yahoo.com.br,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Doce Angel - Bolos e Salgadinhos | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/doce-angel---bolos-e-salgadinhos-gloria/3391c193-bcfe-4d3a-aae4-2f8ab63730dc,21999737175,40495216000190,Rua Benjamin Constant 112,GLÓRIA,20241150,4.8,dipizzarj@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Açaí Deliciarte | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acai-deliciarte-santo-cristo/613bda11-ae98-4f64-8179-6b5427e6d7a0,21965765796,49267261000161,Rua Saldanha Marinho 23,Santo Cristo,20220210,5,dayananatasha@hotmail.com,"""Açaí""","""$""",RJ,,,,,,
Açai do Segurança | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acai-do-seguranca-catumbi/670e2795-147e-46f4-8ab7-bdabc7ab17f2,21974481754,44148035000148,Rua Carolina Reidner 43,Catumbi,20211280,4.9,adilsonolv123@gmail.com,"""Açaí""","""$""",RJ,,,,,,
Ja Pa Pow | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/ja-pa-pow-gloria/a4905c04-2658-4e4b-a6e1-2939eb9dba7e,21976221132,52829816000126,RUA SANTO AMARO 33,GLORIA,22211230,4.7,rafaelromao9909@icloud.com,"""Comida Japonesa""","""$""",RJ,,,,,,
Casa do Salgados - Salgadinhos e Doces | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/casa-do-salgados---salgadinhos-e-doces-rio-comprido/183cb78f-2c08-4bed-b7e4-74c4fd14a575,21978894260,53440163000151,Rua do Bispo 117,Rio Comprido,20261063,4.8,flavianabidao46@gmail.com,"""Salgados""","""$""",RJ,,,,,,
Restaurante Salgados da Vovó 30%off | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/restaurante-salgados-da-vovo-30off-benfica/2b436d5a-a9ba-4e8c-b8dc-3d812021c126,21983591329,18394597000161,Rua Senador Bernardo Monteiro 188,Benfica,20911280,4.9,,"""Salgados""","""$""",RJ,,,,,,
"Drigaderia Gourmet - Doces, donuts, bolos, tortas e salgados | RIO DE JANEIRO | iFood",https://www.ifood.com.br/delivery/rio-de-janeiro-rj/drigaderia-gourmet---doces-donuts-bolos-tortas-e-salgados-gloria/6d9ff4ca-3146-4524-8479-80bfe0a9c5d6,21980649690,53414352000150,Rua Antônio Mendes Campos 57,Glória,22211140,4.9,jpftthome@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Mf Confeitaria | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/mf-confeitaria-catete/d843ef56-ee31-4f2c-98a4-42219324e15d,21968221691,43542499000171,Travessa Carlos de Sá 13,Catete,22220020,5,malufernandescf@gmail.com,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Ateliê do Bolo - Doces &amp; Sobremesas Artesanais | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/atelie-do-bolo---doces--sobremesas-artesanais-higienopolis/3cf6793f-cb7d-4fa2-9a8f-66b66dd838c8,21968023928,28053667000171,Rua Magalhães Correia 45,Higienópolis,21051510,4.8,achagas365@gmail.com,"""Doces &amp; Bolos""","""$$$""",RJ,,,,,,
Açaiteria &amp; Sorveteria Papito | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/acaiteria--sorveteria-papito-santa-teresa/f0a9e925-bbbb-47d4-9074-9e21181ea53e,21981095235,41234800000154,Rua Paula Matos 179,Santa Teresa,20251550,4.9,camilinha_sininho@hotmail.com,"""Açaí""","""$""",RJ,,,,,,
"Doces da Ju - Doce, Bolo e Sobremesas | RIO DE JANEIRO | iFood",https://www.ifood.com.br/delivery/rio-de-janeiro-rj/doces-da-ju---doce-bolo-e-sobremesas-catete/082d5373-08e0-48c0-83c7-a36d02b52804,21979285922,53152816000105,Rua Tavares Bastos 414,Catete,22221030,4.9,confeitariajuoliveira@yahoo.com.br,"""Doces &amp; Bolos""","""$""",RJ,,,,,,
Food Brasil | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/food-brasil-santa-teresa/6ddc4b50-270b-4446-b0c0-7ac1ce400be0,21966067142,13355270000167,Rua Vista Alegre 18,Santa Teresa,20251410,4.8,rodrigobernard@hotmail.com,"""Congelados""","""$$$""",RJ,,,,,,
Marmita Caseira Coura&#x27;s | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/marmita-caseira-couras-centro/b7cd4399-6fb9-4ee7-b9d4-98e951ab2871,21994475793,31629997000177,Rua do Senado 104,Centro,20231004,4.6,grupocoura@gmail.com,"""Marmita""","""$""",RJ,,,,,,
Big Yakisoba | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/big-yakisoba-rio-comprido/3a548b72-f8f8-49bd-bca8-6c639fca5ec6,21980281679,53257968000164,RUA AZEVEDO LIMA 180,RIO COMPRIDO,20250500,4.5,carlamoreno.brito@yahoo.com,"""Yakisoba""","""$""",RJ,,,,,,
Brasileirissimo | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/brasileirissimo-gloria/911a5b06-c73d-40ee-ba38-48eae43e584c,21989057237,63430410000192,Rua Santo Amaro 349,Glória,22211230,4.5,,"""Marmita""","""$""",RJ,,,,,,
Miliano - Congelados | RIO DE JANEIRO | iFood,https://www.ifood.com.br/delivery/rio-de-janeiro-rj/miliano---congelados-rio-comprido/58dee720-3047-48bc-b3c0-f178c07618c2,21980895404,44080924000110,Rua Visconde de Jequitinhonha 12,Rio Comprido,20251040,5,congeladosmiliano@gmail.com,"""Congelados""","""$""",RJ,,,,,,
