name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange
Pizzaria Pappinne | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/pizzaria-pappinne-vila-palestina/04e96d2d-98a4-4d40-abaa-5b4828e7e5cc,997044669,60354930000175,Rua das Cruzadas 158,Vila Palestina,29145820,4.6,false,"""Pizza""","""$"""
Açai da Leya | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-da-leya-maria-ortiz/a3c5e6e1-1b15-4b1e-9403-3d673f288454,988293444,52560344000159,Av. Prof. Fernando Duarte Rabelo 836,Maria Ortiz,29070255,5,false,"""Açaí""","""$"""
Açaíteria e Sorveteria &quot;NAI COSTA&quot; | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acaiteria-e-sorveteria-nai-costa-jucutuquara/c9bdcccd-1af3-487d-8393-e0a66b03948c,988233629,33995189000159,Avenida Paulino Muller 897,Jucutuquara,29040715,4.9,false,"""Sorvetes""","""$"""
Doce &amp; Ponto | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/doce--ponto-aribiri/10850d82-2df1-44a2-b283-d828fd51aab0,997680463,64003484000105,Rua 2 de Fevereiro 254,Aribiri,29120270,4.9,false,"""Doces &amp; Bolos""","""$"""
Culinária Delícias da Bianca | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/culinaria-delicias-da-bianca-industrial/84187acf-b323-446b-bb44-f43d24bbf608,992699978,47598791000167,Rua Severo Corrêa 62,Industrial,29118708,4.9,false,"""Doces &amp; Bolos""","""$"""
MAMUTE AÇAI E SORVETE JESSY | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/mamute-acai-e-sorvete-jessy-alecrim/93dcd8ce-524d-4156-bedc-8411f1c9799c,992645571,54541424000192,Rua Ana Siqueira 121,Alecrim,29118015,5,false,"""Açaí""","""$"""
Açai Encanto - Garrafa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-encanto---garrafa-sagrada-familia/a4b33ba8-e720-482b-8cf9-d84bb92ddc18,998628434,64109136000117,Rua Padre Humberto 45,Sagrada Família,29116840,4.7,false,"""Comida Brasileira""","""$"""
Brasil Cacau Chocolates - Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/brasil-cacau-chocolates---vitoria-enseada-do-sua/4092a038-97ae-413c-ac61-8f86c6dd9058,32246369,35151247000193,Avenida Américo Buaiz 200,Enseada do Suá,29050902,5,false,"""Doces &amp; Bolos""","""$"""
Chef Chowder Bake Shop - Confeitaria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/chef-chowder-bake-shop---confeitaria-enseada-do-sua/447e4137-8254-44de-9143-e015cbc459f1,999936349,50348792000249,Av. Américo Buaiz 200,Enseada do Suá,29050902,5,false,"""Doces &amp; Bolos""","""$"""
Cafe Com Delicias | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cafe-com-delicias-enseada-do-sua/62b9f902-a882-4879-9399-3828098d845a,40030053,07401855000173,"Ed. Petro Tower Business, terreo 451",ENSEADA DO SUA,29050335,5,false,"""Comida Contemporânea""","""$$$"""
Gelo Zero Grau | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/gelo-zero-grau-vila-independencia/2a2d2359-ad2f-42bf-9fae-ea24fa7608ca,40032665,06016285000135,Rua das Acácias 180,Vila Independência,29148650,5,false,"""Congelados""","""$"""
Temperos da Any | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/temperos-da-any-garoto/6da97192-abc1-4684-9d3d-be672a45b125,996429696,41627982000123,Rua José do Patrocínio 98,Garoto,29121018,4.9,false,"""Comida Brasileira""","""$"""
Imperio Express | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/imperio-express-jucutuquara/061976f2-818f-4b79-9cf6-075107d9fadb,992322805,48605061000109,Rua Antero de Almeida 89,Jucutuquara,29040710,4.9,false,"""Hambúrguer""","""$"""
Magali Lanches e Açaí | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/magali-lanches-e-acai-vila-batista/0a5c8bd9-6b9e-4088-a17b-23d426de2db6,999851506,45445448000157,Rua Américo Bernardes 16,Vila Batista,29116150,4.8,false,"""Açaí""","""$"""
Currywurst Brasil | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/currywurst-brasil-santos-dumont/8db755b7-ddff-45e6-8a9a-d4d99d155172,997268736,51221030000169,Rua Antonieta dos Santos Silva 267,Santos Dumont,29109540,4.8,false,"""Comida Alemã""","""$"""
Bel Açaíteria | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/bel-acaiteria-jardim-marilandia/1ced9162-245d-42c9-a5a3-d37a142aca23,998494009,63802484000102,Avenida Marechal Humberto de Alençar Castelo Branco 412,Jardim Marilandia,29111500,4.9,false,"""Açaí""","""$"""
"Lívia Picolés, Sorvetes e Açaí | VILA VELHA | iFood",https://www.ifood.com.br/delivery/vila-velha-es/livia-picoles-sorvetes-e-acai-itapua/85f95032-c5c8-4563-a249-a2cd62783ef2,992782930,53967356000165,Rua Cacaueiro 2,Itapuã,29101623,4.9,false,"""Açaí""","""$"""
M&amp;C Delivery de Bebidas | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/mc-delivery-de-bebidas-cristovao-colombo/bf81d4d9-60c7-4e44-b7da-5bb8f8e8c090,40032665,46881232000105,Rua Alvarenga Peixoto 339,Cristóvão Colombo,29106440,5,false,"""Comida Variada""","""$"""
Restaurante Ellus | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/restaurante-ellus-centro/7e636857-1937-427a-af38-e033501d7442,32234102,31485642000151,R. Graciano Neves 191,Centro,29015330,5,false,"""Comida Brasileira""","""$"""
Bebidas Mais.    | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/bebidas-mais-fradinhos/5653bdd3-8274-4fd8-aaf1-a774cb819076,40032665,32991428000130,Rua José Malta 153,Fradinhos,29042480,5,false,"""Comida Variada""","""$"""
Dani Doces | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/dani-doces-ilha-da-conceicao/b8b76f21-a4b6-4566-9503-fc04535fd238,40032665,45381648000193,Rua Manoel Severo 12,Ilha da Conceição,29115805,4.5,false,"""Doces &amp; Bolos""","""$"""
Espresso Everest | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/espresso-everest-centro/c3a031c4-19ab-472d-847e-b87fc3d89068,40032665,59248891000142,Rua Gonçalves Dias 20,Centro,29010130,5,false,"""Cafeteria""","""$"""
Cozinha Delivery Pinheiro | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cozinha-delivery-pinheiro-fradinhos/27558cd4-a8d1-4c49-ae0e-309d17949af8,40032665,45092635000102,Rua Salvador Jantorno 8,Fradinhos,29042280,5,false,"""Comida Brasileira""","""$"""
Açaí Hb Vila Velha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-hb-vila-velha-aribiri/63103cd0-ebb7-4179-970d-b2a8f9dfe7e3,981415116,61314170000135,Rua São Luís 548,Aribiri,29120312,5,false,"""Açaí""","""$"""
Pippa Doceria - Praia do Canto | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/pippa-doceria---praia-do-canto-santa-lucia/8406d0ff-b630-4977-a946-635699649f65,992693171,44396262000192,Rua Leonídio Pereira 64,Santa Lucia,29056320,5,false,"""Doces &amp; Bolos""","""$"""
Spartan_espetos | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/spartanespetos-ilha-da-conceicao/bdbd243d-a1c3-4c35-ab92-5250ffe3c807,995135713,64574665000191,Avenida Jerônimo Monteiro 65,Ilha da Conceição,29115836,4.9,false,"""Comida Brasileira""","""$"""
Casa Forno &amp; Açaí. | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/casa-forno--acai-vista-mar/8c318d56-750e-4578-b936-142d601fbe7f,988872080,61094945000104,Rua Monte Sião 10,Vista Mar,29143232,5,false,"""Cafeteria""","""$"""
Amei Bolo no Pote | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/amei-bolo-no-pote-porto-de-santana/e1f3a220-ce1a-4e16-bd2a-2621a8507296,999851836,44995388000183,RUA DO BRITADOR 705,PORTO DE SANTANA,29153120,5,false,"""Doces &amp; Bolos""","""$"""
Doces Thayy | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/doces-thayy-alecrim/8883f51a-1ef9-4dbf-bea0-f5d04ffda65d,997265961,61383455000128,Rua Vespertina 6,Alecrim,29118030,4.9,false,"""Doces &amp; Bolos""","""$"""
House Hamburgueria e Cia  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/house-hamburgueria-e-cia-jardim-marilandia/e24bc3fd-ad9a-46b8-82f7-bf47028ffe7a,997568837,54659041000113,Tv. Arara 269,Jardim Marilandia,29112045,5,false,"""Comida Brasileira""","""$"""
Cestacor - Café da Manhã e  Presentes Personalizados | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cestacor---cafe-da-manha-e--presentes-personalizados-praia-do-canto/1730d2e4-08f6-406b-8932-7bf76ba5500a,995048687,51205762000165,Rua Chapot Presvot 328,Praia do Canto,29055410,4.9,false,"""Comida Brasileira""","""$"""
Açaí Vaibebendo - Açaí na Garrafa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-vaibebendo---acai-na-garrafa-vila-batista/1dae8a1f-dfa8-43a2-872a-6cbee4258bd6,40032665,44010024000105,Avenida Jerônimo Monteiro 4618,Vila Batista,29116100,5,false,"""Açaí""","""$"""
Açaí do Coruja | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/acai-do-coruja-presidente-medici/394342a3-f761-4928-a4e7-b148f5f1bcc1,40032665,59723813000152,Rua da Vitória 18,Presidente Médici,29153690,5,false,"""Açaí""","""$"""
Docinhos_quedelicia | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/docinhosquedelicia-aribiri/4a11f38b-0db2-47ba-8742-ab9e68812d2c,999804404,46609232000142,Rua Ataúlfo Alves 11,Aribiri,29120100,0,false,"""Doces &amp; Bolos""","""$"""
Açaí House Vix | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-house-vix-centro/24f234e7-adda-4e3f-930b-cd2ab5d175bc,992852378,58611058000151,Praça Ubaldo Ramalhete Maia 0,Centro,29015230,5,false,"""Açaí""","""$"""
Supremo Açaí Aribiri | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/supremo-acai-aribiri-ataide/83782dbe-2d6a-428a-8752-204daf5d40b8,40032665,63464256000170,Rua Emygdio Ferreira Sacramento 455,Ataíde,29119030,4.9,false,"""Açaí""","""$"""
Dociê açaí  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/docie-acai-tabuazeiro/897ec2a3-7638-4905-89ef-7860256e9144,998647724,62025504000113,Rua Manoel Ventura 333,Tabuazeiro,29043395,5,false,"""Açaí""","""$"""
Baiano Açaí na Garrafa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/baiano-acai-na-garrafa-aribiri/945be770-adfa-479b-bb87-27e693a34454,996464447,62781601000136,Rua Dez 130,Aribiri,29120575,5,false,"""Açaí""","""$"""
Jessy Le Dolce - Confeitaria Artesanal | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/jessy-le-dolce---confeitaria-artesanal-vila-garrido/ad000ca8-9d40-413d-beee-ae0059e4a46d,999638256,43507907000154,Rua José de Souza 20,Vila Garrido,29116240,5,false,"""Doces &amp; Bolos""","""$"""
Luminnus Açai | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/luminnus-acai-santa-rita/d570145a-7cb4-4bbb-948b-cf14a811870e,999363471,57056683000116,Travessa Santa Maria 75,Santa Rita,29118550,5,false,"""Açaí""","""$"""
Axi Açaí e Smoothies | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/axi-acai-e-smoothies-santa-lucia/d5db3bed-069c-4e01-a2eb-f47bb28a34f5,40032665,64997084000162,Avenida Rio Branco 169,Santa Lúcia,29056255,4.6,false,"""Açaí""","""$"""
Duo Larica Afetiva | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/duo-larica-afetiva-praia-do-sua/f4d7edba-278d-46d6-91c7-73230ddbf1cb,996500868,59135436000130,Rua Ulisses Sarmento 420,Praia do Suá,29052320,5,false,"""Doces &amp; Bolos""","""$"""
Bruna Burger Delivery | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/bruna-burger-delivery-vila-garrido/1226b3d7-21fe-4f28-9565-98953cc79f5a,988699336,43762241000180,Rua Ângelo Frasson 280,Vila Garrido,29116380,5,false,"""Lanches""","""$"""
Doce Day - Doceria | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/doce-day---doceria-vila-garrido/8c71bd50-059c-4005-bb80-416280924a1a,992923472,65143162000124,Rua Nova 69,Vila Garrido,29116480,5,false,"""Doces &amp; Bolos""","""$"""
Mcastro Distribuidora | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/mcastro-distribuidora-sao-geraldo-ii/14487796-e079-4d5f-a4e6-8063c25ac72e,988536612,,Avenida Amazonas 1,São Geraldo II,29146821,5,false,,"""CHEAPEST"""
Rede Inova Moxuara | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/rede-inova-moxuara-campo-grande/1953925f-df54-4e48-aad9-8ba80ce92195,997285777,,BR-262 5353,Campo Grande,29145910,5,false,,"""CHEAPEST"""
Cervejaria Alquimistas | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cervejaria-alquimistas-jardim-camburi/1d095dde-9575-4b89-854f-83e6228864fa,40032665,,Rua Domingos Póvoa Lemos 30,Jardim Camburi,29090080,5,false,,"""CHEAPEST"""
Brisa &amp; Sabor | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/brisa--sabor-jucutuquara/1e6ca01f-325d-4713-b59a-68b2837ad1b3,988011291,65146560000102,Rua Wlademiro da Silveira 84,Jucutuquara,29040830,5,false,"""Açaí""","""$"""
Drogaria Santa Lúcia - Jd. da Penha II | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/drogaria-santa-lucia---jd-da-penha-ii-jardim-da-penha/20d2d402-9034-4f93-ba6b-7ba1126ae149,992413512,,Praça Regina Frigeri Furno 120,Jardim da Penha,26060200,5,false,,"""CHEAPEST"""
Bolega Açaiteria e Sorveteria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/bolega-acaiteria-e-sorveteria-ilha-do-principe/2415090d-be0a-4b15-b7d9-be08a870715a,997260161,50699955000157,Avenida Alexandre Buaiz 277,Ilha do Príncipe,29020300,4.3,false,"""Açaí""","""$"""
Farmácias Pague Menos - 317 | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/farmacias-pague-menos---317-campo-grande/343eaeee-9490-42b8-925c-9e0abc9bf399,02751313,,Av. Expedito Garcia 208,Campo Grande,29146201,5,false,,"""CHEAPEST"""
Interfarma Drogaria e Perfumaria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/interfarma-drogaria-e-perfumaria-aeroporto/37cc15f9-69c3-4715-8fdc-a0a992bfe53c,992048480,,Avenida Roza Helena Schorling Albuquerque 856,Aeroporto,29075685,5,false,,"""CHEAPEST"""
Drogarias Pacheco - Jardim da Penha | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/drogarias-pacheco---jardim-da-penha-jardim-da-penha/44c213cc-f51e-4a53-b6d2-04bf1cbfbf70,40033393,,R LUDWIK MACAL 510,JARDIM DA PENHA,29060030,5,false,,"""CHEAPEST"""
Açaí Vila Velha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-vila-velha-primeiro-de-maio/53ec2fc9-008e-4db0-820c-d3944af3f155,997154494,36627448000187,Rua Rozental de Oliveira 54,Primeiro de Maio,29119750,4,false,"""Açaí""","""$"""
Br Mania Marlim Azul | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/br-mania-marlim-azul-aeroporto/59739575-74d1-4bdf-b329-a0f49f4c5f6a,988162506,44989695000151,Avenida Fernando Ferrari 2950,Aeroporto,29075630,5,false,"""Mercado""","""$"""
Luli Doçura Confeitaria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/luli-docura-confeitaria-consolacao/6777c22c-ae44-4f38-aea0-e2b657d1ceb2,995283290,38099526000143,Rua Joaquim Leopoldino Lopes 283,Consolação,29045580,0,false,"""Doces &amp; Bolos""","""$"""
Drogasil - Vila Velha 26 - 4799 | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/drogasil---vila-velha-26---4799-pr-itaparica/718e8832-131f-436f-8c15-07d92cae474e,30048007,,AVENIDA SATURNINO RANGEL MAURO 3154,PR ITAPARICA,29102036,5,false,,"""CHEAPEST"""
Mk Sabor Caseiro | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/mk-sabor-caseiro-primeiro-de-maio/77968065-d9ff-40c7-af10-8a5ffe961a92,988853529,63653849000184,Rua São Lucas 193,Primeiro de Maio,29119735,5,false,"""Comida Brasileira""","""$"""
Cris Almeida Doces | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cris-almeida-doces-jardim-marilandia/787a4db9-b47b-462f-83af-e4f345aba318,40032665,63629394000161,Rua Lagolândia 560,Jardim Marilândia,29112160,5,false,"""Doces &amp; Bolos""","""$"""
Rede inova - Drogaray | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/rede-inova---drogaray-santa-paula/843df656-6d4c-4add-81d4-1eec3e3ec6a0,995004646,,Avenida Doutor Dório Silva 1,Santa paula,29126150,5,false,,"""CHEAPEST"""
Max Drogarias | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/max-drogarias-santa-luzia/8609e091-0786-460c-8874-e741fd436a47,999435089,,Rod. Gov. José Henrique Sette 7907,Santa Luzia,29150410,5,false,,"""CHEAPEST"""
Albuquerque Delicatesse | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/albuquerque-delicatesse-alecrim/8efb0c34-584c-4add-8227-2d20f1a48ce5,40032665,36770115000102,Rua Curupati 110,Alecrim,29118116,5,false,"""Salgados""","""$"""
Empório Mata da Praia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/emporio-mata-da-praia-mata-da-praia/9c22fbd0-a1c0-4fcd-9df9-90ba1c4db76d,992624082,45241464000128,Avenida Rozendo Serapião de Souza Filho 595,Mata da Praia,29065020,5,false,"""Mercado""","""$"""
Rei da Empada | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/rei-da-empada-alvorada/aaba43dc-db83-4429-80f8-4cfee17ac7fe,992467570,53052931000108,Rua Sargento José Gomes Batista 300,Alvorada,29117330,0,false,"""Colombiana""","""$"""
Tasty And Fitness Alimentação Saudável | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/tasty-and-fitness-alimentacao-saudavel-itapua/ada6a67d-b7a8-4bfa-9e11-d439c4388d42,993129527,52645372000179,Rua da Limeira 313,Itapuã,29101630,0,false,"""Congelados Fit""","""$"""
Açaí Bomba Pede Mais | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-bomba-pede-mais-aribiri/ae368f46-7014-4f17-a5a9-ac7022513b8d,40032665,47116056000170,Rua Benedito Correia Penha 555,Aribiri,29120311,5,false,"""Açaí""","""$"""
Xis Tchê | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/xis-tche-jardim-camburi/ba9741f5-8bdb-4110-bff1-56e7b8f9c1cc,992936040,64789318000186,Avenida Doutor Herwan Modenese Wanderley 30,Jardim Camburi,29090640,0,false,"""Xis""","""$"""
Mega Nuts | VIANA | iFood,https://www.ifood.com.br/delivery/viana-es/mega-nuts-marcilio-de-noronha/c04d0bcd-ad6f-47fe-8713-01617fa44c0c,997955384,,Avenida Espírito Santo 44,Marcílio de Noronha,29135508,0,false,,"""CHEAPEST"""
Drogasil - Cariacica 6 - 5293 | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/drogasil---cariacica-6---5293-cpo-grande/c1409297-e83c-4a03-b067-f51ba9fedbc4,,,AVENIDA EXPEDITO GARCIA 210,CPO GRANDE,29146200,5,false,,"""CHEAPEST"""
Multistock Distribuidora | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/multistock-distribuidora-vale-encantado/d5625b7e-5d2e-4c2a-8196-ac27446f1d50,996968001,,R. Lucilândia 1623,Vale Encantado,29113190,5,false,,"""CHEAPEST"""
Brutus Casa de Racao | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/brutus-casa-de-racao-mucuri/d5c595e5-bc83-4a77-b7c2-2ac4cf183176,992928212,,Av. Santa Luzia 100,Mucuri,29148385,5,false,,"""CHEAPEST"""
La Dolce Vino | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/la-dolce-vino-jardim-camburi/d7ea8e7d-5fab-4af8-9276-9c619a6195ef,988288680,48869378000152,Rua Joaquim Rodrigues Crystello 60,Jardim Camburi,29090710,5,false,"""Mercado""","""$"""
Jl Açaí Premium | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/jl-acai-premium-comdusa/d9c6872f-c0ef-452d-b07a-74d4152956a3,998115607,47519759000149,Rodovia Serafim Derenzi 1,Comdusa,29032060,5,false,"""Açaí""","""$"""
Pizzaria | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/pizzaria-praia-da-costa/e03ae911-b7d7-4dd9-9a19-d85655cf4c7e,99910909,57961505000130,Avenida Henrique Moscoso 90,Praia da Costa,29101330,0,false,"""Comida Peruana""","""$"""
Birosca Distribuidora de Bebidas e Conveniência | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/birosca-distribuidora-de-bebidas-e-conveniencia-ilha-dos-bentos/e05717ef-1bc9-4ab1-b1f4-5f6a7d36170f,997783108,28262882000182,Avenida Anders 35,Ilha dos Bentos,29104359,5,false,"""Mercado""","""$"""
Sabor Venezolano | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/sabor-venezolano-nova-palestina/f1dc35e4-f545-40d7-b162-a2dbefb4b419,40032665,62594289000171,Rua Tiradentes 151,Nova Palestina,29032386,0,false,"""Espanhola""","""$"""
Farmes Santo Antônio- Cariacica | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/farmes-santo-antonio--cariacica-santo-antonio/fbb34f57-33be-4884-a339-a072204da7f1,997400878,,Rua Pernambuco 317,Santo Antônio,29156828,5,false,,"""CHEAPEST"""
Espetão do Júnior | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/espetao-do-junior-paul/ff30417c-f1b4-4a57-97df-41078ae6bb7b,40032665,35528353000143,Praça Antenor Fassarela 0,Paul,29115015,4.3,false,"""Carnes""","""$"""
